ID_CTE,ID_FAM,FREQUENCY
20579649,413238,6
27176644,102011,6
23091898,860240,6
37116165,106003,6
13038933,290059,6
6889817,224065,6
7908789,105074,6
13749441,105007,6
12506498,290062,6
31454590,317536,6
25273829,775256,6
1618005,885198,6
26736876,224009,6
31413893,711379,6
30279875,106010,6
35238284,320190,6
18907745,319526,6
38259591,106059,6
14840308,751355,6
33050173,387300,6
33046159,105245,6
25758797,102089,6
31388346,314156,6
39061042,860048,6
19697828,106059,6
28115250,106055,6
29762364,855011,6
39040923,870201,6
30759906,224057,6
30496824,862003,6
32121716,314129,6
15280004,313155,6
32204219,314129,6
36981915,105007,6
36701100,862003,6
20006358,224065,6
18120472,106003,6
17768683,224065,6
17546083,860048,6
29412916,701305,6
23490388,325136,6
13482141,102011,6
26622699,224065,6
21576994,202013,6
29572256,751026,6
22178546,420092,6
32445417,314063,6
14761773,314129,6
17287996,224065,6
23480828,105074,6
5699986,224009,6
30163529,387299,6
23376111,701305,6
37961421,866212,6
15874902,306189,6
2713308,583023,6
171706,127077,6
20551012,314064,6
2128404,586032,6
17829617,102164,6
24589509,862009,6
33733484,860048,6
27406710,224033,6
31908997,319064,6
11374974,101003,6
40076695,325098,6
18357235,327116,6
30114160,105001,6
30554530,224057,6
29731203,432043,6
25717654,701305,6
42932711,774251,6
36763459,420059,6
26469144,870200,6
2242053,303061,6
10980367,380284,6
11300955,106061,6
40576446,106234,6
28322379,868028,6
8171613,540051,6
5694785,105071,6
41060360,105007,6
24384008,103239,6
5038296,319064,6
4996181,752051,6
24469547,541089,6
35276608,704351,6
22532615,413238,6
26559742,311316,6
29824202,594208,6
11818827,290059,6
33892244,752081,6
33048369,105071,6
20337408,412228,6
17455192,414135,6
24022944,104014,6
28622823,106059,6
27052996,313096,6
3859983,104015,6
2989765,418073,6
20664567,102011,6
17910658,707370,6
14275881,537076,6
38033864,102089,6
4463898,860048,6
18879166,224033,6
378974,403171,6
15476550,862003,6
3838092,224041,6
33497988,224065,6
38055958,106010,6
29825639,306225,6
7636406,282002,6
30160515,104015,6
13467657,544004,6
8943674,224057,6
10508972,774253,6
25207250,319064,6
2821020,104015,6
29024254,104115,6
29187146,224001,6
42476712,105007,6
4309265,102088,6
38777533,313229,6
21639587,313155,6
17328810,290059,6
35192931,106055,6
33738626,873126,6
25770847,291059,6
37744039,224065,6
20555869,752445,6
7472488,860241,6
28295476,319162,6
22941134,775259,6
20200608,102011,6
8381659,314064,6
7493831,325098,6
25092617,106055,6
39865808,704352,6
20045357,315120,6
14867744,751026,6
18025641,313096,6
17586128,867048,6
25273404,106010,6
11776350,224009,6
32643203,244001,6
30914517,102018,6
40324835,380535,6
38103976,538060,6
38266834,103079,6
34614155,868025,6
40424124,432043,6
17813041,224057,6
36458045,314129,6
29609894,290059,6
22355913,101027,6
33320800,291059,6
13679318,224033,6
18188091,418071,6
32496206,752081,6
13988952,318073,6
1109792,751026,6
37854775,202013,6
25412819,804001,6
33851907,860048,6
11275212,106002,6
33351302,586097,6
37459283,103246,6
30526598,102017,6
18766152,320059,6
786406,282071,6
22591656,320059,6
22542744,701305,6
25183158,224065,6
32005071,105245,6
30054875,105245,6
37040069,414135,6
1538380,630045,6
21299649,704351,6
22884038,306189,6
32130213,102011,6
13582691,105244,6
25688784,541060,6
7622862,860050,6
8036351,787254,6
16596039,229008,6
41679423,104019,6
19776107,380284,6
11644597,704354,6
29490358,106055,6
28312204,224033,6
27015699,751355,6
20823825,413238,6
33126292,320059,6
7918910,306098,6
25381686,106059,6
14475337,380535,6
23014094,314129,6
28218219,291059,6
15761125,775262,6
25212019,596243,6
39096119,224081,6
29354996,701305,6
4287864,282006,6
34457810,102089,6
19956943,318009,6
33437531,106054,6
30270988,420083,6
38459383,103239,6
30786938,106001,6
22329719,105074,6
22969262,311316,6
7948173,312207,6
23550744,414135,6
13979538,102011,6
38024325,106059,6
1626504,856047,6
13720874,291059,6
7664675,224033,6
33150943,101004,6
29509951,224025,6
35341355,856230,6
22504733,224081,6
36616474,856230,6
10016951,869212,6
27660338,787254,6
21280937,102089,6
30096914,106054,6
27908851,302192,6
513918,106055,6
18080056,313229,6
32583277,102018,6
36708923,313096,6
25571719,110282,6
7946927,413238,6
2449715,311315,6
14105500,317205,6
355410,314156,6
26741232,110282,6
29447445,872006,6
37657811,106059,6
14603761,863047,6
32552513,596025,6
1927994,314063,6
7313022,706364,6
23855620,104015,6
38894993,290059,6
22564268,414135,6
26405278,866212,6
19459936,319054,6
37377232,224057,6
2793277,863254,6
32377276,224065,6
2455780,387303,6
13208037,311316,6
873940,224001,6
14233563,541089,6
2957808,302192,6
15358061,537020,6
199082,104115,6
31493609,314129,6
36626565,774253,6
16981457,432043,6
10515148,751355,6
26547366,701305,6
17288180,314063,6
36769177,105398,6
15542836,304450,6
37766361,224033,6
1507617,314063,6
20672230,320190,6
21898283,224001,6
24239713,538022,6
23162291,313194,6
31441278,864212,6
24635822,854022,6
15901917,856230,6
167381,862007,6
30575272,106059,6
37800026,318009,6
7458016,104020,6
1881088,224009,6
27446519,701305,6
29969501,224057,6
5297445,102012,6
21615541,306189,6
20106399,856230,6
37021424,413238,6
33431622,752081,6
34653487,105001,6
40057274,316124,6
32369522,869214,6
449275,106055,6
15962498,291059,6
32001087,854022,6
33898814,106059,6
12944600,313096,6
8492470,289006,6
31938081,373032,6
36670577,106002,6
12104688,864212,6
12449429,477092,6
17008647,106010,6
24222294,106010,6
14054213,325136,6
15089024,862009,6
6369715,319061,6
36624055,290059,6
14417524,202014,6
17399457,202089,6
14108404,290059,6
38910245,869212,6
8581540,968001,6
25620955,418132,6
26920201,105245,6
33841435,106001,6
6162922,312207,6
39285052,281015,6
24259255,208060,6
38211532,854011,6
14582342,314156,6
8482308,596323,6
32521575,202014,6
8703915,106234,6
12877185,420083,6
27152503,541060,6
28574920,106234,6
32373714,290059,6
1735496,106055,6
18381333,102011,6
31609677,384105,6
29152502,312150,6
7919952,413238,6
31713667,860241,6
26277277,863026,6
27590003,313155,6
4535320,314064,6
33458216,856231,6
23096411,749001,6
32249401,102012,6
22595954,290062,6
14501757,414135,6
32472071,110282,6
15415487,311316,6
12624349,506003,6
11391336,105071,6
19342837,387157,6
24779408,306098,6
33059913,245010,6
17274519,202089,6
23441210,751363,6
35319716,319061,6
2531205,290059,6
4745017,314064,6
28588380,868028,6
29366417,380284,6
17908510,224025,6
7329148,289006,6
30570296,381009,6
26669157,319162,6
36574605,319064,6
25654711,316068,6
20536362,295014,6
18293115,319061,6
27693072,102040,6
7651405,857009,6
20272896,586097,6
23207131,282002,6
32062274,306098,6
41023447,423132,6
27576798,319061,6
28431714,847301,6
14184786,106003,6
6580461,327116,6
21124937,752081,6
22169815,583033,6
32752481,201004,6
15983709,102089,6
30575625,317205,6
16050317,856047,6
28057570,319064,6
3993654,106003,6
19973160,224057,6
35296294,835130,6
26642369,224025,6
17888798,380284,6
26301548,314156,6
28708767,224065,6
19460544,106054,6
18835537,306189,6
33570534,106055,6
22357965,224033,6
16955289,420063,6
32677872,290062,6
10688729,596065,6
27832693,750030,6
30326974,867308,6
5390120,314063,6
6047335,750030,6
25272893,701305,6
16144553,314063,6
22515212,224065,6
38214932,104014,6
12350434,106059,6
33284904,855022,6
16543819,413214,6
16874829,311315,6
8293032,868028,6
31564866,224041,6
35167755,477082,6
5662552,318203,6
24104993,106003,6
12078168,860240,6
37017651,290059,6
42114372,282002,6
31540581,380285,6
22744762,101027,6
5744837,306225,6
1114398,318073,6
7803040,775256,6
19347986,704352,6
4154016,318073,6
21373681,314129,6
18424371,864009,6
26241403,314129,6
20862469,282002,6
11975414,202040,6
18782567,701305,6
30269825,314156,6
24024388,538022,6
12804510,314156,6
13688588,864009,6
38792012,423132,6
35196074,414135,6
7167652,224057,6
18113179,854022,6
5348968,594208,6
22626559,319061,6
33846919,751363,6
39759081,751025,6
2295094,104119,6
1891923,413214,6
13696694,103246,6
11567518,312150,6
23361403,420059,6
29315602,313155,6
4968303,319061,6
7478688,835128,6
33165661,106234,6
11907994,595400,6
30767610,295002,6
29944103,847301,6
396635,224009,6
13772782,701305,6
18989371,104119,6
18458545,104115,6
15831612,106010,6
22093445,857009,6
34950513,412228,6
26640533,105071,6
23609758,432021,6
7180372,328498,6
29798780,106059,6
5113276,106003,6
30548775,106055,6
1184256,314064,6
17773679,311315,6
27433018,289071,6
32433236,701305,6
22311419,318009,6
16544720,863047,6
27528382,244050,6
36642639,381009,6
33618896,873126,6
33686661,311315,6
32249543,290059,6
24415092,506002,6
26217952,860241,6
30784374,864009,6
13110417,413214,6
2481788,290059,6
15267113,413214,6
11131682,857009,6
30199188,102011,6
22616573,314063,6
12379066,310030,6
33074306,106234,6
26523815,102164,6
24129768,282002,6
28296622,127077,6
7206404,775260,6
11800098,701305,6
4378012,317205,6
32840055,541060,6
27526804,224057,6
10882636,105007,6
18317901,295022,6
131560,860048,6
15808875,224025,6
20994533,106001,6
36938193,420083,6
39621066,317205,6
8883044,860048,6
12235279,224065,6
26579607,102012,6
19447717,401291,6
37525287,327087,6
28696690,102011,6
14632842,302016,6
1554962,319062,6
5531295,106010,6
33825135,314063,6
27610375,306189,6
20393111,106055,6
14047936,325136,6
33466273,855022,6
30581764,314129,6
30945463,102011,6
20002054,102012,6
17236159,477092,6
11743015,105244,6
40617037,380284,6
25697765,102164,6
12814784,299099,6
27726249,413238,6
23288920,864009,6
11380315,224025,6
29984929,102011,6
5622612,805001,6
24649529,705357,6
30953234,541060,6
3020239,102011,6
17337369,313064,6
15516585,224009,6
1642583,102011,6
8892740,742026,6
20625981,248001,6
39762197,866076,6
32497924,106001,6
28036027,102016,6
37206528,540014,6
37634475,864212,6
5960017,110001,6
32625514,310080,6
21578176,313155,6
2686980,413238,6
33232963,106003,6
31803053,319064,6
30227967,742026,6
31553175,380284,6
15993163,312150,6
32187459,864009,6
17730544,319062,6
37033641,869076,6
30311750,420059,6
21880433,583033,6
30944702,106003,6
38762643,290059,6
17502687,869020,6
33435622,104019,6
18930401,414136,6
32106137,854022,6
11876006,102089,6
18798847,868028,6
6030448,835129,6
27645908,325136,6
31505798,224057,6
25247038,224041,6
17119656,104013,6
28209156,540079,6
17648528,595049,6
16002052,299099,6
38887637,106059,6
29072208,314129,6
24334719,318009,6
30595473,787254,6
21454909,323073,6
24009381,751026,6
12664558,104020,6
35325597,541060,6
31946628,314129,6
1113071,325098,6
36535816,224065,6
42845290,420059,6
28546115,289006,6
25222821,324073,6
35291904,314235,6
1797437,775262,6
28713173,323073,6
24375353,319064,6
15630540,420092,6
36467559,314064,6
28504900,420092,6
4263067,410032,6
8137148,314156,6
24480779,314129,6
6808218,105007,6
6559713,224065,6
13437414,127077,6
26488390,420083,6
26325274,224033,6
27396683,860241,6
31431828,224009,6
21519279,102164,6
6862473,413214,6
18016819,106055,6
32000456,106059,6
30488536,102016,6
26455991,325136,6
18851289,282002,6
4147090,289006,6
32534319,384105,6
20151317,420083,6
32397791,544095,6
31521354,224017,6
12525733,314156,6
36924644,314156,6
33357631,862009,6
22114767,420059,6
34746166,127079,6
37516755,106003,6
16116015,102012,6
19795706,127077,6
5041717,314129,6
27321976,105244,6
8115934,105245,6
37313346,224057,6
31503106,742012,6
16951695,314063,6
30387407,102011,6
21745345,104114,6
33761789,855022,6
17647915,314129,6
22572907,854011,6
24815754,420059,6
10922425,855022,6
11887820,102012,6
32529906,224041,6
7586707,106001,6
12628501,380284,6
30686460,869212,6
36460741,290059,6
22863545,314129,6
29184906,224033,6
39583191,110282,6
6266598,106059,6
29286412,291059,6
4229138,311315,6
10043551,314156,6
13193352,106001,6
21224783,105074,6
16340574,380284,6
14599207,403039,6
37908925,106002,6
5964848,106010,6
15175893,380284,6
28401318,102089,6
18661638,102017,6
40198664,855022,6
1229418,302192,6
39077714,106059,6
6211036,701305,6
30655639,380284,6
28658686,102011,6
30961839,410032,6
36516261,105007,6
28036207,542318,6
30643742,417073,6
28721503,208060,6
28386621,224025,6
1405688,314129,6
2974174,224025,6
17643900,318203,6
18881341,314129,6
35294330,314235,6
16985018,103079,6
15490301,106055,6
5167027,380284,6
27399573,106061,6
28955619,106001,6
25204931,313096,6
22855608,752081,6
32766911,224041,6
13566581,701305,6
33527678,224017,6
13744239,418278,6
31604198,540051,6
8493763,224057,6
28001280,868025,6
32621454,380284,6
39222306,706364,6
7703941,106010,6
35294870,742016,6
2465560,867237,6
17484503,423132,6
15025808,862308,6
14575759,311315,6
2113065,318003,6
35438790,860047,6
303154,870200,6
18158894,538092,6
34637130,538092,6
7889352,414138,6
28371721,105001,6
30609283,413238,6
16362317,104014,6
24648127,105071,6
39096966,106061,6
24764089,104115,6
15631159,860241,6
22971170,541069,6
23673294,290059,6
14394503,289002,6
38329125,704351,6
17495429,291059,6
8872640,105245,6
20353962,775259,6
27062484,596181,6
27852044,202013,6
8883134,224041,6
18772281,706364,6
33603469,586032,6
21575601,541060,6
15167807,314063,6
312961,313064,6
14041470,418277,6
30529863,701305,6
20945082,319162,6
11275129,313194,6
4750150,862003,6
22898646,314235,6
525580,319064,6
22423977,106055,6
22791867,541060,6
26880019,414135,6
3918609,290059,6
33080026,862009,6
31988676,104014,6
39990103,243001,6
24611905,540023,6
7309786,380284,6
24544154,105071,6
32939067,319139,6
30452746,742011,6
26164829,506001,6
28396085,413238,6
12518128,540051,6
18906677,102089,6
32034715,544095,6
13245423,290059,6
29666016,127077,6
13414279,109002,6
8340189,106061,6
26992103,595049,6
31978491,106003,6
4422811,106059,6
29462868,387299,6
24762718,319064,6
28693925,646081,6
34933613,314235,6
12150807,401188,6
11147048,864009,6
13799391,418277,6
24622048,106059,6
41259010,227079,6
33849505,420092,6
35124910,224065,6
27508243,856230,6
39905600,864007,6
14174496,314063,6
39462695,596243,6
6051334,314129,6
42156875,454052,6
32158675,432043,6
18114004,752051,6
35349199,290059,6
26160917,751026,6
17142785,862007,6
16385485,224025,6
30660884,110028,6
14983474,106003,6
6998272,224033,6
22619124,209032,6
18119737,409330,6
31468077,224057,6
26485926,106001,6
31840063,313229,6
28067302,102011,6
25325122,314129,6
32301953,224009,6
6704427,596195,6
39181002,106059,6
1302993,224033,6
29975631,224081,6
32978044,867231,6
24274699,314064,6
32505398,423132,6
30156220,701305,6
12912151,413238,6
28045282,316068,6
15145677,105074,6
2649750,320059,6
8898908,302192,6
32432850,102011,6
17003615,701305,6
36515084,106061,6
30925746,106010,6
37634561,542318,6
27010563,209168,6
32490113,224033,6
38825300,701305,6
19216118,282006,6
38928530,870200,6
2484137,318009,6
34669309,583023,6
28972379,787254,6
14259013,742026,6
24638218,309069,6
18299478,104015,6
22973186,313096,6
11522447,325098,6
23348721,224065,6
20047111,752051,6
13232931,106010,6
31544238,224065,6
1803788,105007,6
26342387,317205,6
22951651,313096,6
32705901,704354,6
6861933,106055,6
33915226,319064,6
8494933,538022,6
31466660,868028,6
8064015,211079,6
24468733,289006,6
33112287,314235,6
37321551,229008,6
30777442,701305,6
36725792,224065,6
22562696,318003,6
35341616,194078,6
34722930,317205,6
6399887,314129,6
31652309,291062,6
2327207,646081,6
2425283,506002,6
8967969,752081,6
32540262,209032,6
22453109,202089,6
24775542,752081,6
35413697,224025,6
5789311,857009,6
25286003,594391,6
41484838,102011,6
21031917,106055,6
15378946,869212,6
15482297,224065,6
32029603,796165,6
11111609,862009,6
37953766,647048,6
8114809,319064,6
31995036,594208,6
13126326,381073,6
23760995,101004,6
24429810,870201,6
28309665,224041,6
26917543,105071,6
6042030,856231,6
14926061,224017,6
18782908,224025,6
13390891,751025,6
25032414,224025,6
539925,381073,6
33719461,320143,6
33559141,102016,6
29705778,106001,6
28352945,867289,6
35419089,244001,6
30598406,704354,6
15898592,866211,6
39904349,420063,6
32779688,787254,6
20280994,106055,6
29259970,312207,6
16950244,380284,6
26509471,106059,6
31497669,701305,6
29602264,381009,6
24331807,701305,6
18853504,477092,6
34537607,742013,6
29479108,752081,6
11944405,320059,6
29830950,229008,6
33831123,314129,6
32836845,110282,6
25649907,102164,6
33155281,752081,6
18617467,380284,6
17915480,319064,6
13092953,106010,6
23505816,413016,6
1019065,106003,6
29040268,224057,6
6460972,885200,6
15073142,865052,6
24946696,318073,6
11574565,314063,6
21502623,323073,6
33307076,312150,6
35261392,868024,6
33518451,835127,6
34611966,229008,6
25698632,106055,6
15512922,423132,6
11341676,646081,6
38845867,291059,6
24272531,244001,6
35027023,106055,6
405619,313064,6
12303493,105244,6
34821963,869076,6
38266539,380284,6
29299958,414135,6
35304313,248001,6
348520,314063,6
28239994,224065,6
27462672,224025,6
19581827,311316,6
33240913,751355,6
34450953,290059,6
23466208,310080,6
41724746,102097,6
32513278,102011,6
4368745,104015,6
25197458,105071,6
17205803,105074,6
14353114,106059,6
29873033,248001,6
24140523,282002,6
38178669,320143,6
32244753,775260,6
31417,106061,6
194557,103079,6
