USERID,FEATURES,STATE
29057533,"33,S,M",DISTRITO FEDERAL         
25730761,"33,S,M",DURANGO                  
23455416,"33,S,M",ESTADO DE MEXICO         
41676663,"33,S,M",ESTADO DE MEXICO         
25277196,"33,S,M",ESTADO DE MEXICO         
37445913,"33,S,M",ESTADO DE MEXICO         
25651159,"33,S,M",GUANAJUATO               
8350342,"33,S,M",GUERRERO                 
34901760,"33,S,M",GUERRERO                 
35043410,"33,S,M",NUEVO LEON               
15460644,"33,S,M",QUERETARO                
15554210,"33,S,M",QUERETARO                
25971715,"33,S,M",SAN LUIS POTOSI          
24823656,"33,S,M",SONORA                   
34858748,"33,S,M",SONORA                   
37380206,"33,S,M",VERACRUZ                 
29398675,"33,S,M",VERACRUZ                 
31917500,"33,S,M",BAJA CALIFORNIA NORTE    
28683041,"33,S,M",COLIMA                   
28140288,"33,S,M",DISTRITO FEDERAL         
12804348,"33,S,M",ESTADO DE MEXICO         
33795408,"33,S,M",ESTADO DE MEXICO         
23773945,"33,S,M",ESTADO DE MEXICO         
34901007,"33,S,M",ESTADO DE MEXICO         
33691799,"33,S,M",GUERRERO                 
30371064,"33,S,M",HIDALGO                  
18278559,"33,S,M",MICHOACAN                
19577985,"33,S,M",NAYARIT                  
18919578,"33,S,M",NUEVO LEON               
21564112,"33,S,M",OAXACA                   
26830202,"33,S,M",PUEBLA                   
20400032,"33,S,M",SAN LUIS POTOSI          
14102557,"33,S,M",SINALOA                  
22007175,"33,S,M",SINALOA                  
12297275,"33,S,M",SINALOA                  
24686494,"33,S,M",VERACRUZ                 
19429779,"33,S,M",BAJA CALIFORNIA SUR      
13198036,"33,S,M",CHIAPAS                  
19568544,"33,S,M",CHIHUAHUA                
14290621,"33,S,M",DISTRITO FEDERAL         
21394574,"33,S,M",DISTRITO FEDERAL         
31397267,"33,S,M",DISTRITO FEDERAL         
31924409,"33,S,M",ESTADO DE MEXICO         
27725436,"33,S,M",ESTADO DE MEXICO         
16665104,"33,S,M",GUANAJUATO               
15686020,"33,S,M",GUERRERO                 
40470857,"33,S,M",GUERRERO                 
40268795,"33,S,M",HIDALGO                  
20281411,"33,S,M",JALISCO                  
27516515,"33,S,M",NUEVO LEON               
32951813,"33,S,M",NUEVO LEON               
23101794,"33,S,M",OAXACA                   
15328894,"33,S,M",QUERETARO                
11295740,"33,S,M",SONORA                   
29422423,"33,S,M",SONORA                   
33219331,"33,S,M",VERACRUZ                 
26303566,"33,S,M",YUCATAN                  
36743395,"33,S,M",AGUASCALIENTES           
20294232,"33,S,M",CAMPECHE                 
37342728,"33,S,M",COAHUILA                 
40945002,"33,S,M",DISTRITO FEDERAL         
24431986,"33,S,M",DISTRITO FEDERAL         
35350563,"33,S,M",DURANGO                  
32360150,"33,S,M",ESTADO DE MEXICO         
17439027,"33,S,M",GUANAJUATO               
16024490,"33,S,M",JALISCO                  
36623263,"33,S,M",JALISCO                  
32009055,"33,S,M",JALISCO                  
38568667,"33,S,M",MICHOACAN                
25839164,"33,S,M",MICHOACAN                
31411876,"33,S,M",MICHOACAN                
14726301,"33,S,M",NUEVO LEON               
27327070,"33,S,M",NUEVO LEON               
26269430,"33,S,M",OAXACA                   
23922977,"33,S,M",PUEBLA                   
21986946,"33,S,M",QUERETARO                
17403253,"33,S,M",QUERETARO                
12490944,"33,S,M",QUINTANA ROO             
25943213,"33,S,M",SAN LUIS POTOSI          
27737418,"33,S,M",SAN LUIS POTOSI          
19103447,"33,S,M",SINALOA                  
37034681,"33,S,M",SINALOA                  
17925592,"33,S,M",SONORA                   
29315414,"33,S,M",SONORA                   
13038760,"33,S,M",TABASCO                  
23186145,"33,S,M",VERACRUZ                 
20839904,"33,S,M",YUCATAN                  
28379550,"33,S,M",BAJA CALIFORNIA SUR      
18284385,"33,S,M",CHIAPAS                  
19481682,"33,S,M",CHIAPAS                  
14573169,"33,S,M",COAHUILA                 
20654829,"33,S,M",COAHUILA                 
32270545,"33,S,M",COAHUILA                 
32944329,"33,S,M",COLIMA                   
26050752,"33,S,M",ESTADO DE MEXICO         
29789677,"33,S,M",ESTADO DE MEXICO         
23425043,"33,S,M",GUERRERO                 
26449892,"33,S,M",HIDALGO                  
29223096,"33,S,M",JALISCO                  
13701060,"33,S,M",JALISCO                  
32012119,"33,S,M",JALISCO                  
21283380,"33,S,M",PUEBLA                   
17626195,"33,S,M",QUINTANA ROO             
16389628,"33,S,M",SAN LUIS POTOSI          
16928235,"33,S,M",TABASCO                  
30368160,"33,S,M",VERACRUZ                 
15536979,"33,S,M",CAMPECHE                 
8635051,"33,S,M",CHIHUAHUA                
12540375,"33,S,M",ESTADO DE MEXICO         
29425348,"33,S,M",ESTADO DE MEXICO         
28539394,"33,S,M",ESTADO DE MEXICO         
22673881,"33,S,M",ESTADO DE MEXICO         
15186525,"33,S,M",ESTADO DE MEXICO         
23696890,"33,S,M",GUANAJUATO               
28482724,"33,S,M",JALISCO                  
33402431,"33,S,M",JALISCO                  
31570406,"33,S,M",NAYARIT                  
21380904,"33,S,M",NAYARIT                  
19448999,"33,S,M",PUEBLA                   
25393938,"33,S,M",QUINTANA ROO             
17399455,"33,S,M",SINALOA                  
17080493,"33,S,M",SINALOA                  
25544403,"33,S,M",SINALOA                  
21876525,"33,S,M",SINALOA                  
21424771,"33,S,M",TAMAULIPAS               
41381116,"33,S,M",VERACRUZ                 
28682589,"33,S,M",ZACATECAS                
26825852,"33,S,M",ZACATECAS                
30739073,"33,S,M",CHIHUAHUA                
31870918,"33,S,M",CHIHUAHUA                
32659363,"33,S,M",CHIHUAHUA                
34451457,"33,S,M",DISTRITO FEDERAL         
16142740,"33,S,M",ESTADO DE MEXICO         
33531051,"33,S,M",ESTADO DE MEXICO         
14969245,"33,S,M",ESTADO DE MEXICO         
14763149,"33,S,M",GUERRERO                 
36831320,"33,S,M",GUERRERO                 
31731699,"33,S,M",GUERRERO                 
31840402,"33,S,M",HIDALGO                  
10613202,"33,S,M",JALISCO                  
17139107,"33,S,M",JALISCO                  
24851605,"33,S,M",MICHOACAN                
38628098,"33,S,M",NUEVO LEON               
27790661,"33,S,M",OAXACA                   
25147276,"33,S,M",OAXACA                   
19712713,"33,S,M",SAN LUIS POTOSI          
11122714,"33,S,M",SINALOA                  
22836635,"33,S,M",SINALOA                  
17797864,"33,S,M",SINALOA                  
37548490,"33,S,M",SINALOA                  
15605246,"33,S,M",SONORA                   
24588800,"33,S,M",TLAXCALA                 
34670835,"34,C,F",BAJA CALIFORNIA NORTE    
11850311,"34,C,F",BAJA CALIFORNIA NORTE    
18734656,"34,C,F",BAJA CALIFORNIA NORTE    
28045007,"34,C,F",BAJA CALIFORNIA NORTE    
18021127,"34,C,F",BAJA CALIFORNIA SUR      
13536614,"34,C,F",CHIAPAS                  
32978680,"34,C,F",CHIAPAS                  
32457993,"34,C,F",COAHUILA                 
19426862,"34,C,F",COAHUILA                 
35492751,"34,C,F",COLIMA                   
27334058,"34,C,F",DISTRITO FEDERAL         
14257310,"34,C,F",DURANGO                  
23739899,"34,C,F",DURANGO                  
22809672,"34,C,F",ESTADO DE MEXICO         
33168508,"34,C,F",ESTADO DE MEXICO         
19656274,"34,C,F",GUANAJUATO               
30297199,"34,C,F",GUANAJUATO               
19541476,"34,C,F",GUERRERO                 
22077531,"34,C,F",HIDALGO                  
20766009,"34,C,F",JALISCO                  
37603299,"34,C,F",JALISCO                  
27717954,"34,C,F",MICHOACAN                
29322490,"34,C,F",MICHOACAN                
12951373,"34,C,F",NAYARIT                  
18397246,"34,C,F",NAYARIT                  
29657209,"34,C,F",OAXACA                   
32593607,"34,C,F",OAXACA                   
14022638,"34,C,F",QUERETARO                
17161312,"34,C,F",SINALOA                  
23355702,"34,C,F",SINALOA                  
26158638,"34,C,F",SONORA                   
10798138,"34,C,F",TAMAULIPAS               
38324648,"34,C,F",VERACRUZ                 
25555899,"34,C,F",VERACRUZ                 
28051292,"34,C,F",BAJA CALIFORNIA NORTE    
40587972,"34,C,F",BAJA CALIFORNIA NORTE    
31864815,"34,C,F",CAMPECHE                 
16260628,"34,C,F",CAMPECHE                 
24410758,"34,C,F",CHIAPAS                  
26517864,"34,C,F",COAHUILA                 
26837752,"34,C,F",DURANGO                  
33146649,"34,C,F",ESTADO DE MEXICO         
24100132,"34,C,F",ESTADO DE MEXICO         
35432496,"34,C,F",ESTADO DE MEXICO         
12962026,"34,C,F",ESTADO DE MEXICO         
22207518,"34,C,F",ESTADO DE MEXICO         
31384601,"34,C,F",ESTADO DE MEXICO         
13997954,"34,C,F",ESTADO DE MEXICO         
33160181,"34,C,F",GUANAJUATO               
24003231,"34,C,F",GUANAJUATO               
31631993,"34,C,F",GUANAJUATO               
33259957,"34,C,F",GUERRERO                 
37201715,"34,C,F",HIDALGO                  
28978823,"34,C,F",JALISCO                  
40012068,"34,C,F",MICHOACAN                
28132136,"34,C,F",MICHOACAN                
26573460,"34,C,F",NAYARIT                  
22370359,"34,C,F",NUEVO LEON               
29166698,"34,C,F",OAXACA                   
39786477,"34,C,F",QUINTANA ROO             
38837192,"34,C,F",SINALOA                  
22172724,"34,C,F",TABASCO                  
18249101,"34,C,F",TAMAULIPAS               
20110790,"34,C,F",TAMAULIPAS               
28017757,"34,C,F",TAMAULIPAS               
33641409,"34,C,F",VERACRUZ                 
20262946,"34,C,F",VERACRUZ                 
21005831,"34,C,F",BAJA CALIFORNIA NORTE    
42258084,"34,C,F",BAJA CALIFORNIA NORTE    
15385780,"34,C,F",CHIHUAHUA                
26742927,"34,C,F",CHIHUAHUA                
29832260,"34,C,F",COAHUILA                 
25991825,"34,C,F",COAHUILA                 
27013788,"34,C,F",DISTRITO FEDERAL         
33755637,"34,C,F",DISTRITO FEDERAL         
32891616,"34,C,F",DISTRITO FEDERAL         
33808313,"34,C,F",ESTADO DE MEXICO         
23700492,"34,C,F",ESTADO DE MEXICO         
37976932,"34,C,F",ESTADO DE MEXICO         
33853449,"34,C,F",ESTADO DE MEXICO         
29329399,"34,C,F",ESTADO DE MEXICO         
15608986,"34,C,F",GUANAJUATO               
32768122,"34,C,F",GUANAJUATO               
30681944,"34,C,F",GUANAJUATO               
21092362,"34,C,F",GUANAJUATO               
30265002,"34,C,F",GUANAJUATO               
18139245,"34,C,F",MICHOACAN                
25676116,"34,C,F",MORELOS                  
29796228,"34,C,F",MORELOS                  
37157482,"34,C,F",NUEVO LEON               
31786395,"34,C,F",NUEVO LEON               
17941231,"34,C,F",OAXACA                   
27307973,"34,C,F",PUEBLA                   
37201217,"34,C,F",SAN LUIS POTOSI          
14886874,"34,C,F",SINALOA                  
37968659,"34,C,F",SINALOA                  
28717997,"34,C,F",SONORA                   
21467475,"34,C,F",TAMAULIPAS               
18652123,"34,C,F",VERACRUZ                 
30786137,"34,C,F",VERACRUZ                 
37196588,"34,C,F",YUCATAN                  
24457390,"34,C,F",YUCATAN                  
17157288,"34,C,F",ZACATECAS                
17483958,"34,C,F",BAJA CALIFORNIA SUR      
19300801,"34,C,F",BAJA CALIFORNIA SUR      
16058329,"34,C,F",CHIAPAS                  
37224412,"34,C,F",CHIAPAS                  
26382401,"34,C,F",CHIAPAS                  
26698362,"34,C,F",CHIAPAS                  
19348231,"34,C,F",CHIAPAS                  
37064459,"34,C,F",CHIAPAS                  
36617719,"34,C,F",CHIHUAHUA                
17374052,"34,C,F",CHIHUAHUA                
39136677,"34,C,F",COAHUILA                 
32770846,"34,C,F",DISTRITO FEDERAL         
33541474,"34,C,F",DISTRITO FEDERAL         
11249955,"34,C,F",ESTADO DE MEXICO         
39259947,"34,C,F",ESTADO DE MEXICO         
11772746,"34,C,F",GUANAJUATO               
18497196,"34,C,F",GUANAJUATO               
13111878,"34,C,F",GUERRERO                 
22379610,"34,C,F",HIDALGO                  
13264697,"34,C,F",JALISCO                  
19393311,"34,C,F",JALISCO                  
16445825,"34,C,F",JALISCO                  
26953523,"34,C,F",JALISCO                  
33209290,"34,C,F",JALISCO                  
31866750,"34,C,F",JALISCO                  
30634431,"34,C,F",JALISCO                  
23437059,"34,C,F",MICHOACAN                
21852828,"34,C,F",MORELOS                  
37425967,"34,C,F",NUEVO LEON               
36550623,"34,C,F",NUEVO LEON               
16535145,"34,C,F",OAXACA                   
31878427,"34,C,F",OAXACA                   
32145334,"34,C,F",OAXACA                   
30745832,"34,C,F",OAXACA                   
14890363,"34,C,F",PUEBLA                   
30767553,"34,C,F",QUERETARO                
27478546,"34,C,F",QUINTANA ROO             
10760935,"34,C,F",SINALOA                  
19029742,"34,C,F",SINALOA                  
8439742,"34,C,F",SINALOA                  
22020954,"34,C,F",SINALOA                  
22771060,"34,C,F",TABASCO                  
12773677,"34,C,F",TABASCO                  
39290978,"34,C,F",TAMAULIPAS               
21039274,"34,C,F",VERACRUZ                 
24729234,"34,C,F",VERACRUZ                 
29840790,"34,C,F",VERACRUZ                 
39079672,"34,C,F",VERACRUZ                 
30822750,"34,C,F",VERACRUZ                 
37636515,"34,C,F",ZACATECAS                
27679540,"34,C,F",AGUASCALIENTES           
42072176,"34,C,F",AGUASCALIENTES           
11167857,"34,C,F",BAJA CALIFORNIA NORTE    
31766324,"34,C,F",CHIAPAS                  
22077330,"34,C,F",DISTRITO FEDERAL         
39561677,"34,C,F",ESTADO DE MEXICO         
21134436,"34,C,F",ESTADO DE MEXICO         
32487342,"34,C,F",ESTADO DE MEXICO         
38071247,"34,C,F",GUANAJUATO               
16390353,"34,C,F",GUANAJUATO               
32690378,"34,C,F",JALISCO                  
22348498,"34,C,F",JALISCO                  
23141367,"34,C,F",JALISCO                  
25933411,"34,C,F",JALISCO                  
36517200,"34,C,F",JALISCO                  
27448642,"34,C,F",MICHOACAN                
31513773,"34,C,F",MICHOACAN                
30957806,"34,C,F",NUEVO LEON               
39217354,"34,C,F",NUEVO LEON               
20122034,"34,C,F",OAXACA                   
21819567,"34,C,F",OAXACA                   
24619412,"34,C,F",OAXACA                   
31697265,"34,C,F",PUEBLA                   
27705743,"34,C,F",QUERETARO                
36467720,"34,C,F",QUERETARO                
18080080,"34,C,F",QUINTANA ROO             
16236088,"34,C,F",SINALOA                  
15241827,"34,C,F",SINALOA                  
33605974,"34,C,F",TABASCO                  
13422738,"34,C,F",VERACRUZ                 
16677683,"34,C,F",VERACRUZ                 
28012552,"34,C,F",VERACRUZ                 
20168877,"34,C,F",VERACRUZ                 
15426324,"34,C,F",VERACRUZ                 
25634400,"34,C,F",YUCATAN                  
23352529,"34,C,F",YUCATAN                  
37678626,"34,C,F",YUCATAN                  
19650638,"34,C,F",YUCATAN                  
15963882,"34,C,F",BAJA CALIFORNIA SUR      
30368906,"34,C,F",BAJA CALIFORNIA SUR      
33316004,"34,C,F",CHIAPAS                  
33668812,"34,C,F",CHIHUAHUA                
19627100,"34,C,F",CHIHUAHUA                
38355465,"34,C,F",COAHUILA                 
26030570,"34,C,F",COLIMA                   
20976939,"34,C,F",ESTADO DE MEXICO         
28952505,"34,C,F",ESTADO DE MEXICO         
25878398,"34,C,F",ESTADO DE MEXICO         
38696711,"34,C,F",ESTADO DE MEXICO         
26851427,"34,C,F",GUERRERO                 
23408144,"34,C,F",HIDALGO                  
18129783,"34,C,F",JALISCO                  
32648133,"34,C,F",MICHOACAN                
10541043,"34,C,F",NAYARIT                  
17038313,"34,C,F",NAYARIT                  
14568358,"34,C,F",NUEVO LEON               
12098983,"34,C,F",NUEVO LEON               
39898105,"34,C,F",QUINTANA ROO             
14093800,"34,C,F",SINALOA                  
33295481,"34,C,F",SINALOA                  
33419374,"34,C,F",SONORA                   
30207887,"34,C,F",VERACRUZ                 
21958904,"34,C,F",YUCATAN                  
37353784,"34,C,F",YUCATAN                  
29618678,"34,C,F",BAJA CALIFORNIA NORTE    
19871054,"34,C,F",CHIAPAS                  
12495299,"34,C,F",CHIHUAHUA                
33618066,"34,C,F",CHIHUAHUA                
13478105,"34,C,F",DISTRITO FEDERAL         
