id_Familia,Departamento,Clase,Familia,Categoria,Subcategoria
1860048,ZAPATERIA,ZAPATO DAMA  T 22.5-27,SENORA CONFORT,Zapato Dama,Zapato Dama
1860049,ZAPATERIA,ZAPATO DAMA  T 22.5-27,BALERINA,Zapato Dama,Zapato Dama
1860050,ZAPATERIA,ZAPATO DAMA  T 22.5-27,TENIS CONFORT,Zapato Dama,Zapato Dama
1860051,ZAPATERIA,ZAPATO DAMA  T 22.5-27,SNEAKER,Zapato Dama,Zapato Dama
1860052,ZAPATERIA,ZAPATO DAMA  T 22.5-27,ABOTINADO,Zapato Dama,Zapato Dama
1860130,ZAPATERIA,ZAPATO DAMA  T 22.5-27,MOCASIN,Zapato Dama,Zapato Dama
1860237,ZAPATERIA,ZAPATO DAMA  T 22.5-27,BALERINA COLGADA,Zapato Dama,Zapato Dama
1860240,ZAPATERIA,ZAPATO DAMA  T 22.5-27,TACON VESTIR,Zapato Dama,Zapato Dama
1860241,ZAPATERIA,ZAPATO DAMA  T 22.5-27,TACON CONFORT,Zapato Dama,Zapato Dama
1860308,ZAPATERIA,ZAPATO DAMA  T 22.5-27,SALUDABLE,Zapato Dama,Zapato Dama
1860407,ZAPATERIA,ZAPATO DAMA  T 22.5-27,OXFORD,Zapato Dama,Zapato Dama
1860569,ZAPATERIA,ZAPATO DAMA  T 22.5-27,SLIP ON,Zapato Dama,Zapato Dama
1861007,ZAPATERIA,TENIS DAMA T 22.5-27,ALTO,Deportivo,Deportivo
1861020,ZAPATERIA,TENIS DAMA T 22.5-27,CASUAL,Deportivo,Deportivo
1861038,ZAPATERIA,TENIS DAMA T 22.5-27,JOGGING,Deportivo,Deportivo
1861076,ZAPATERIA,TENIS DAMA T 22.5-27,CORRER,Deportivo,Deportivo
1861212,ZAPATERIA,TENIS DAMA T 22.5-27,LONAS,Deportivo,Deportivo
1861214,ZAPATERIA,TENIS DAMA T 22.5-27,SKATE,Deportivo,Deportivo
1861664,ZAPATERIA,TENIS DAMA T 22.5-27,SANDALIA DEPORTIVA,Deportivo,Deportivo
1862003,ZAPATERIA,SANDALIA DAMA,PLAYA BAJA,Zapato Dama,Zapato Dama
1862004,ZAPATERIA,SANDALIA DAMA,PLAYA ALTA,Zapato Dama,Zapato Dama
1862005,ZAPATERIA,SANDALIA DAMA,ABOTINADA,Zapato Dama,Zapato Dama
1862006,ZAPATERIA,SANDALIA DAMA,TACON VESTIR,Zapato Dama,Zapato Dama
1862007,ZAPATERIA,SANDALIA DAMA,PLATAFORMA,Zapato Dama,Zapato Dama
1862008,ZAPATERIA,SANDALIA DAMA,CASUAL BAJA MODA,Zapato Dama,Zapato Dama
1862009,ZAPATERIA,SANDALIA DAMA,CONFORT BAJA,Zapato Dama,Zapato Dama
1862010,ZAPATERIA,SANDALIA DAMA,CONFORT ALTA,Zapato Dama,Zapato Dama
1862224,ZAPATERIA,SANDALIA DAMA,FIESTA,Zapato Dama,Zapato Dama
1862308,ZAPATERIA,SANDALIA DAMA,SALUDABLE,Zapato Dama,Zapato Dama
1862568,ZAPATERIA,SANDALIA DAMA,TACON CASUAL,Zapato Dama,Zapato Dama
1863024,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,BOTA VAQUERA,Zapato Infantil,Zapato Infantil
1863026,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,BOTA CASUAL JR,Zapato Infantil,Zapato Infantil
1863046,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,ESCOLAR,Zapato Infantil,Zapato Infantil
1863047,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,ESCOLAR JUNIOR,Zapato Infantil,Zapato Infantil
1863254,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,CASUAL,Zapato Infantil,Zapato Infantil
1863599,ZAPATERIA,ZAPATO NIÑO  T 14.5 - 21,BOTA CASUAL,Zapato Infantil,Zapato Infantil
1864007,ZAPATERIA,TENIS NIÑO T 14.5-21,URBANO JR,Zapato Infantil,Zapato Infantil
1864009,ZAPATERIA,TENIS NIÑO T 14.5-21,ATLETICO/ESCOLAR JR,Zapato Infantil,Zapato Infantil
1864153,ZAPATERIA,TENIS NIÑO T 14.5-21,LICENCIAS,Zapato Infantil,Zapato Infantil
1864211,ZAPATERIA,TENIS NIÑO T 14.5-21,TAQUETES,Zapato Infantil,Zapato Infantil
1864212,ZAPATERIA,TENIS NIÑO T 14.5-21,MODA JR,Zapato Infantil,Zapato Infantil
1864597,ZAPATERIA,TENIS NIÑO T 14.5-21,MODA,Zapato Infantil,Zapato Infantil
1864598,ZAPATERIA,TENIS NIÑO T 14.5-21,ATLETICO/ESCOLAR,Zapato Infantil,Zapato Infantil
1864600,ZAPATERIA,TENIS NIÑO T 14.5-21,URBANO,Zapato Infantil,Zapato Infantil
1865020,ZAPATERIA,ZAPATO JOVEN T 21.5-25,MODA,Zapato Infantil,Zapato Infantil
1865028,ZAPATERIA,ZAPATO JOVEN T 21.5-25,BOTA CASUAL,Zapato Infantil,Zapato Infantil
1865047,ZAPATERIA,ZAPATO JOVEN T 21.5-25,ESCOLAR AGUJETA,Zapato Infantil,Zapato Infantil
1865049,ZAPATERIA,ZAPATO JOVEN T 21.5-25,CASUAL,Zapato Infantil,Zapato Infantil
1865052,ZAPATERIA,ZAPATO JOVEN T 21.5-25,ESCOLAR,Zapato Infantil,Zapato Infantil
1866007,ZAPATERIA,TENIS JOVEN,BASKET,Deportivo,Deportivo
1866020,ZAPATERIA,TENIS JOVEN,CASUAL,Deportivo,Deportivo
1866038,ZAPATERIA,TENIS JOVEN,ESCOLAR,Deportivo,Deportivo
1866076,ZAPATERIA,TENIS JOVEN,CORRER,Deportivo,Deportivo
1866211,ZAPATERIA,TENIS JOVEN,TAQUETES,Deportivo,Deportivo
1866212,ZAPATERIA,TENIS JOVEN,LONAS,Deportivo,Deportivo
1866213,ZAPATERIA,TENIS JOVEN,ALTO MODA,Deportivo,Deportivo
1866214,ZAPATERIA,TENIS JOVEN,SKATE,Deportivo,Deportivo
1867046,ZAPATERIA,ZAPATO CABALLERO,ZAPATENIS,Zapato Caballero,Zapato Caballero
1867047,ZAPATERIA,ZAPATO CABALLERO,CONFORT,Zapato Caballero,Zapato Caballero
1867048,ZAPATERIA,ZAPATO CABALLERO,CASUAL,Zapato Caballero,Zapato Caballero
1867049,ZAPATERIA,ZAPATO CABALLERO,MOCASIN CASUAL,Zapato Caballero,Zapato Caballero
1867153,ZAPATERIA,ZAPATO CABALLERO,MONTAÑA,Zapato Caballero,Zapato Caballero
1867231,ZAPATERIA,ZAPATO CABALLERO,MOCASIN,Zapato Caballero,Zapato Caballero
1867232,ZAPATERIA,ZAPATO CABALLERO,VESTIR,Zapato Caballero,Zapato Caballero
1867236,ZAPATERIA,ZAPATO CABALLERO,MOCASIN VESTIR,Zapato Caballero,Zapato Caballero
1867237,ZAPATERIA,ZAPATO CABALLERO,MOCASIN URBANO,Zapato Caballero,Zapato Caballero
1867289,ZAPATERIA,ZAPATO CABALLERO,MOCASIN SEMI VESTIR,Zapato Caballero,Zapato Caballero
1867308,ZAPATERIA,ZAPATO CABALLERO,SALUDABLE,Zapato Caballero,Zapato Caballero
1867407,ZAPATERIA,ZAPATO CABALLERO,AVANCES,Zapato Caballero,Zapato Caballero
1868024,ZAPATERIA,BOTA CABALLERO,ROPPER BIKER,Zapato Caballero,Zapato Caballero
1868025,ZAPATERIA,BOTA CABALLERO,CASUAL,Zapato Caballero,Zapato Caballero
1868026,ZAPATERIA,BOTA CABALLERO,CASUAL MODA,Zapato Caballero,Zapato Caballero
1868027,ZAPATERIA,BOTA CABALLERO,BOTA VAQUERA,Zapato Caballero,Zapato Caballero
1868028,ZAPATERIA,BOTA CABALLERO,SEGURIDAD,Zapato Caballero,Zapato Caballero
1868153,ZAPATERIA,BOTA CABALLERO,BOTA MONTAÑA HIKING,Zapato Caballero,Zapato Caballero
1868179,ZAPATERIA,BOTA CABALLERO,TRABAJO,Zapato Caballero,Zapato Caballero
1868310,ZAPATERIA,BOTA CABALLERO,CONFORT,Zapato Caballero,Zapato Caballero
1869007,ZAPATERIA,TENIS CABALLERO,BASKET,Deportivo,Deportivo
1869020,ZAPATERIA,TENIS CABALLERO,CASUAL,Deportivo,Deportivo
1869038,ZAPATERIA,TENIS CABALLERO,JOGGING,Deportivo,Deportivo
1869076,ZAPATERIA,TENIS CABALLERO,CORRER,Deportivo,Deportivo
1869153,ZAPATERIA,TENIS CABALLERO,MONTAÑA,Deportivo,Deportivo
1869211,ZAPATERIA,TENIS CABALLERO,TAQUETES,Deportivo,Deportivo
1869212,ZAPATERIA,TENIS CABALLERO,LONAS,Deportivo,Deportivo
1869213,ZAPATERIA,TENIS CABALLERO,ALTO MODA,Deportivo,Deportivo
1869214,ZAPATERIA,TENIS CABALLERO,SKATE,Deportivo,Deportivo
1869664,ZAPATERIA,TENIS CABALLERO,SANDALIA DEPORTIVA,Deportivo,Deportivo
1870197,ZAPATERIA,SANDALIA NIÑA,NIÑO T 14.5-17,Zapato Infantil,Zapato Infantil
1870200,ZAPATERIA,SANDALIA NIÑA,CASUAL 14.5-17,Zapato Infantil,Zapato Infantil
1870201,ZAPATERIA,SANDALIA NIÑA,CASUAL 17.5-23,Zapato Infantil,Zapato Infantil
1870202,ZAPATERIA,SANDALIA NIÑA,PLAYA JR,Zapato Infantil,Zapato Infantil
1870706,ZAPATERIA,SANDALIA NIÑA,PANTUFLA,Zapato Infantil,Zapato Infantil
1870740,ZAPATERIA,SANDALIA NIÑA,PLAYA,Zapato Infantil,Zapato Infantil
1871174,ZAPATERIA,PANTUFLA,BEBE T 9-14,Bebes,Bebes
1871191,ZAPATERIA,PANTUFLA,DAMAS,Zapato Dama,Zapato Dama
1871197,ZAPATERIA,PANTUFLA,NIÑO T 14.5-17,Zapato Infantil,Zapato Infantil
1871200,ZAPATERIA,PANTUFLA,NIÑA T 14.5 -17,Zapato Infantil,Zapato Infantil
1872006,ZAPATERIA,SANDALIA CABALLERO,CASUAL,Zapato Caballero,Zapato Caballero
1872007,ZAPATERIA,SANDALIA CABALLERO,PLAYA,Zapato Caballero,Zapato Caballero
1872020,ZAPATERIA,SANDALIA CABALLERO,MODA,Zapato Caballero,Zapato Caballero
1872198,ZAPATERIA,SANDALIA CABALLERO,PANTUFLA,Zapato Caballero,Zapato Caballero
1873125,ZAPATERIA,BOTA NIÑA,CASUAL MODA 14.5-17,Zapato Infantil,Zapato Infantil
1873126,ZAPATERIA,BOTA NIÑA,CASUAL MODA 17.5-23,Zapato Infantil,Zapato Infantil
1873665,ZAPATERIA,BOTA NIÑA,BOTIN NIÑA,Zapato Infantil,Zapato Infantil
1874197,ZAPATERIA,SANDALIA NIÑO,CASUAL 14.5-17,Zapato Infantil,Zapato Infantil
1874198,ZAPATERIA,SANDALIA NIÑO,PLAYA,Zapato Infantil,Zapato Infantil
1874199,ZAPATERIA,SANDALIA NIÑO,CASUAL MODA JR,Zapato Infantil,Zapato Infantil
1874706,ZAPATERIA,SANDALIA NIÑO,PANTUFLA,Zapato Infantil,Zapato Infantil
1874739,ZAPATERIA,SANDALIA NIÑO,PLAYA NIÑO JR,Zapato Infantil,Zapato Infantil
1885174,ZAPATERIA,CALZADO PLASTICO,BEBES NIÑAS,Bebes,Bebes
1885175,ZAPATERIA,CALZADO PLASTICO,BEBES NIÑOS,Bebes,Bebes
1885191,ZAPATERIA,CALZADO PLASTICO,DAMAS,Zapato Dama,Zapato Dama
1885197,ZAPATERIA,CALZADO PLASTICO,NIÑOS,Zapato Infantil,Zapato Infantil
1885198,ZAPATERIA,CALZADO PLASTICO,JOVENCITOS,Zapato Caballero,Zapato Caballero
1885200,ZAPATERIA,CALZADO PLASTICO,NIÑAS,Zapato Infantil,Zapato Infantil
1885202,ZAPATERIA,CALZADO PLASTICO,JOVENCITAS,Zapato Dama,Zapato Dama
2121001,DOMESTICOS,LICUADORAS,LICUADORAS,Enseres Domésticos,Electrodomesticos
2121002,DOMESTICOS,LICUADORAS,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Electrodomesticos
2124001,DOMESTICOS,BATIDORAS,BATIDORA MANUAL,Enseres Domésticos,Electrodomesticos
2124002,DOMESTICOS,BATIDORAS,PROCESADOR,Enseres Domésticos,Electrodomesticos
2124003,DOMESTICOS,BATIDORAS,PICADORA,Enseres Domésticos,Electrodomesticos
2124004,DOMESTICOS,BATIDORAS,BATIDORA PEDESTAL,Enseres Domésticos,Electrodomesticos
2124005,DOMESTICOS,BATIDORAS,BATIDORA FUENTE DE SODAS,Enseres Domésticos,Electrodomesticos
2124006,DOMESTICOS,BATIDORAS,MULTIPRACTICOS,Enseres Domésticos,Electrodomesticos
2124007,DOMESTICOS,BATIDORAS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Electrodomesticos
2127001,DOMESTICOS,CAFETERAS,CAFETERAS,Enseres Domésticos,Electrodomesticos
2127002,DOMESTICOS,CAFETERAS,PERCOLADORAS,Enseres Domésticos,Electrodomesticos
2127003,DOMESTICOS,CAFETERAS,TETERAS,Enseres Domésticos,Electrodomesticos
2127004,DOMESTICOS,CAFETERAS,EXPRESSO,Enseres Domésticos,Electrodomesticos
2127005,DOMESTICOS,CAFETERAS,HERVIDOR ELECTRICO,Enseres Domésticos,Electrodomesticos
2127006,DOMESTICOS,CAFETERAS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Electrodomesticos
2129001,DOMESTICOS,"TETERAS, HERVIDORES",TETERAS,Enseres Domésticos,Electrodomesticos
2129004,DOMESTICOS,"TETERAS, HERVIDORES",HERVIDOR ELECTRICO,Enseres Domésticos,Electrodomesticos
2129005,DOMESTICOS,"TETERAS, HERVIDORES",EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Electrodomesticos
2130001,DOMESTICOS,PROC. LIQUIDOS,EXTRACTOR,Enseres Domésticos,Electrodomesticos
2130002,DOMESTICOS,PROC. LIQUIDOS,EXPRIMIDOR,Enseres Domésticos,Electrodomesticos
2130003,DOMESTICOS,PROC. LIQUIDOS,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Electrodomesticos
2133001,DOMESTICOS,PROC. PAN,SANDWICHERA,Enseres Domésticos,Electrodomesticos
2133002,DOMESTICOS,PROC. PAN,HORNO ELECTRICO,Enseres Domésticos,Electrodomesticos
2133003,DOMESTICOS,PROC. PAN,TOSTADOR,Enseres Domésticos,Electrodomesticos
2133005,DOMESTICOS,PROC. PAN,PANINI,Enseres Domésticos,Electrodomesticos
2133006,DOMESTICOS,PROC. PAN,VARIOS,Enseres Domésticos,Electrodomesticos
2133007,DOMESTICOS,PROC. PAN,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Electrodomesticos
2136001,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",PARRILLA ELECTRICA,Enseres Domésticos,Electrodomesticos
2136002,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",FREIDORAS,Enseres Domésticos,Electrodomesticos
2136003,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",OLLA ELECTRICA,Enseres Domésticos,Electrodomesticos
2136004,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",ARROCERA,Enseres Domésticos,Electrodomesticos
2136005,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",VAPORERAS,Enseres Domésticos,Electrodomesticos
2136006,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",SARTEN ELECTRICO,Enseres Domésticos,Electrodomesticos
2136007,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",ASADORES,Enseres Domésticos,Electrodomesticos
2136008,DOMESTICOS,"PARRILLAS, FREIDORAS ETC",EXCLUSIVO COPPEL.COM,Enseres Domésticos,Electrodomesticos
2139001,DOMESTICOS,"ABRELATAS, CUCHILLO",ABRELATAS,Enseres Domésticos,Domesticos
2142001,DOMESTICOS,BATERIAS DE COCINA,BATERIA ACERO VITRIFICADO,Enseres Domésticos,Domesticos
2142002,DOMESTICOS,BATERIAS DE COCINA,BATERIA DE ACERO PORCELANIZADO,Enseres Domésticos,Domesticos
2142003,DOMESTICOS,BATERIAS DE COCINA,BATERIA DE ALUMINIO,Enseres Domésticos,Domesticos
2142004,DOMESTICOS,BATERIAS DE COCINA,BATERIA DE ACERO INOXIDABLE,Enseres Domésticos,Domesticos
2142005,DOMESTICOS,BATERIAS DE COCINA,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2143001,DOMESTICOS,MESA,CUBIERTOS,Enseres Domésticos,Domesticos
2143004,DOMESTICOS,MESA,ESPECIEROS,Enseres Domésticos,Domesticos
2143007,DOMESTICOS,MESA,VARIOS,Enseres Domésticos,Domesticos
2143008,DOMESTICOS,MESA,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2144001,DOMESTICOS,PREPARACION DE ALIMENTO,TABLAS PARA PICAR,Enseres Domésticos,Domesticos
2144004,DOMESTICOS,PREPARACION DE ALIMENTO,COLADORES,Enseres Domésticos,Domesticos
2144007,DOMESTICOS,PREPARACION DE ALIMENTO,COLADORES BOWL,Enseres Domésticos,Domesticos
2144009,DOMESTICOS,PREPARACION DE ALIMENTO,AUXILIARES DE COCINA,Enseres Domésticos,Domesticos
2144010,DOMESTICOS,PREPARACION DE ALIMENTO,JUEGOS DE CUCHILLOS,Enseres Domésticos,Domesticos
2144013,DOMESTICOS,PREPARACION DE ALIMENTO,CUCHILLOS INDIVIDUALES,Enseres Domésticos,Domesticos
2144014,DOMESTICOS,PREPARACION DE ALIMENTO,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2145001,DOMESTICOS,ACCESORIOS DE COCINA,JUEGOS DE CUCHILLOS,Enseres Domésticos,Domesticos
2145002,DOMESTICOS,ACCESORIOS DE COCINA,UTENSILIOS,Enseres Domésticos,Domesticos
2145003,DOMESTICOS,ACCESORIOS DE COCINA,CUBIERTOS,Enseres Domésticos,Domesticos
2146001,DOMESTICOS,ALMACENAMIENTO DE COCINA,CONTENEDORES,Enseres Domésticos,Domesticos
2146004,DOMESTICOS,ALMACENAMIENTO DE COCINA,RECIPIENTES PLASTICO,Enseres Domésticos,Domesticos
2146007,DOMESTICOS,ALMACENAMIENTO DE COCINA,RECIPIENTES BOWLS,Enseres Domésticos,Domesticos
2146010,DOMESTICOS,ALMACENAMIENTO DE COCINA,ESCURRIDORES,Enseres Domésticos,Domesticos
2146013,DOMESTICOS,ALMACENAMIENTO DE COCINA,ORGANIZADORES DE CUBIERTOS,Enseres Domésticos,Domesticos
2146014,DOMESTICOS,ALMACENAMIENTO DE COCINA,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Domesticos
2147001,DOMESTICOS,REPOSTRERIA,REFRACTARIOS,Enseres Domésticos,Domesticos
2147004,DOMESTICOS,REPOSTRERIA,MOLDES,Enseres Domésticos,Domesticos
2147007,DOMESTICOS,REPOSTRERIA,VARIOS,Enseres Domésticos,Domesticos
2147008,DOMESTICOS,REPOSTRERIA,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2148001,DOMESTICOS,OLLAS,OLLAS DE PRESION,Enseres Domésticos,Domesticos
2148002,DOMESTICOS,OLLAS,OLLAS SUELTAS,Enseres Domésticos,Domesticos
2148003,DOMESTICOS,OLLAS,JUEGOS DE OLLAS,Enseres Domésticos,Domesticos
2148004,DOMESTICOS,OLLAS,PALOMEROS,Enseres Domésticos,Domesticos
2148005,DOMESTICOS,OLLAS,JUEGOS DE VAPORERA,Enseres Domésticos,Domesticos
2148006,DOMESTICOS,OLLAS,VAPORERAS,Enseres Domésticos,Domesticos
2148007,DOMESTICOS,OLLAS,ARROCERAS,Enseres Domésticos,Domesticos
2148008,DOMESTICOS,OLLAS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Domesticos
2149001,DOMESTICOS,UTENSILIOS DE COCINA,VOLTEADORES,Enseres Domésticos,Domesticos
2149004,DOMESTICOS,UTENSILIOS DE COCINA,CUCHARAS LISAS,Enseres Domésticos,Domesticos
2149007,DOMESTICOS,UTENSILIOS DE COCINA,MACHACADORES,Enseres Domésticos,Domesticos
2149010,DOMESTICOS,UTENSILIOS DE COCINA,CUCHARONES,Enseres Domésticos,Domesticos
2149012,DOMESTICOS,UTENSILIOS DE COCINA,UTENSILIOS VARIOS,Enseres Domésticos,Domesticos
2149014,DOMESTICOS,UTENSILIOS DE COCINA,JUEGOS DE UTENSILIOS,Enseres Domésticos,Domesticos
2149015,DOMESTICOS,UTENSILIOS DE COCINA,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2151001,DOMESTICOS,SARTENES,JUEGOS DE SARTENES,Enseres Domésticos,Domesticos
2151002,DOMESTICOS,SARTENES,SARTENES,Enseres Domésticos,Domesticos
2151003,DOMESTICOS,SARTENES,ARROCERAS,Enseres Domésticos,Domesticos
2151004,DOMESTICOS,SARTENES,COMALES,Enseres Domésticos,Domesticos
2151005,DOMESTICOS,SARTENES,ESPECIALIDADES,Enseres Domésticos,Domesticos
2151006,DOMESTICOS,SARTENES,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Domesticos
2154001,DOMESTICOS,ALMACENAMIENTO DE COCINA,RECIPIENTES,Enseres Domésticos,Domesticos
2154002,DOMESTICOS,ALMACENAMIENTO DE COCINA,REFRACTARIOS,Enseres Domésticos,Domesticos
2154003,DOMESTICOS,ALMACENAMIENTO DE COCINA,ACCESORIOS DE COCINA,Enseres Domésticos,Domesticos
2154004,DOMESTICOS,ALMACENAMIENTO DE COCINA,HERMETICOS,Enseres Domésticos,Domesticos
2154006,DOMESTICOS,ALMACENAMIENTO DE COCINA,MOLDES PARA HORNEAR,Enseres Domésticos,Domesticos
2155001,DOMESTICOS,CONTENEDORES,CESTOS,Enseres Domésticos,Domesticos
2155005,DOMESTICOS,CONTENEDORES,CAJAS ALMACENAMIENTO,Enseres Domésticos,Domesticos
2157001,DOMESTICOS,VAJILLAS,VAJILLAS CERAMICA/PORCELANA,Enseres Domésticos,Domesticos
2157003,DOMESTICOS,VAJILLAS,VAJILLAS DE CRISTAL,Enseres Domésticos,Domesticos
2157004,DOMESTICOS,VAJILLAS,VAJILLAS INFANTILES,Enseres Domésticos,Domesticos
2157006,DOMESTICOS,VAJILLAS,TAZAS,Enseres Domésticos,Domesticos
2157007,DOMESTICOS,VAJILLAS,PLATOS SUELTOS,Enseres Domésticos,Domesticos
2157008,DOMESTICOS,VAJILLAS,EXCLUSIVO COPPEL.COM,Enseres Domésticos,Domesticos
2160001,DOMESTICOS,VASOS,JUEGO DE VASOS,Enseres Domésticos,Domesticos
2160002,DOMESTICOS,VASOS,JUEGO DE AGUA,Enseres Domésticos,Domesticos
2160004,DOMESTICOS,VASOS,VASOS SUELTOS,Enseres Domésticos,Domesticos
2160005,DOMESTICOS,VASOS,JARRAS SUELTAS,Enseres Domésticos,Domesticos
2160006,DOMESTICOS,VASOS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Domesticos
2163001,DOMESTICOS,TERMOS,HIDRATACION,Enseres Domésticos,Domesticos
2163002,DOMESTICOS,TERMOS,TERMICOS,Enseres Domésticos,Domesticos
2163003,DOMESTICOS,TERMOS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Domesticos
2166001,DOMESTICOS,TERMOS Y HIELERAS,TERMOS C/INSULADO,Enseres Domésticos,Domesticos
2166002,DOMESTICOS,TERMOS Y HIELERAS,HIELERA,Enseres Domésticos,Domesticos
2166003,DOMESTICOS,TERMOS Y HIELERAS,HIELERA SUAVE,Enseres Domésticos,Domesticos
2166004,DOMESTICOS,TERMOS Y HIELERAS,TERMOS PERSONALES,Enseres Domésticos,Domesticos
2169001,DOMESTICOS,FILTROS,DISPENSADORES DE AGUA,Enseres Domésticos,Domesticos
2172001,DOMESTICOS,BURROS DE PLANCHAR,TABLAS PARA PLANCHAR,Enseres Domésticos,Planchado
2172003,DOMESTICOS,BURROS DE PLANCHAR,MUEBLES PARA PLANCHAR,Enseres Domésticos,Planchado
2175001,DOMESTICOS,ASADORES,ASADORES,Enseres Domésticos,Electrodomesticos
2175003,DOMESTICOS,ASADORES,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Electrodomesticos
2178001,DOMESTICOS,ASPIRADORAS,ASPIRADORAS MULTIUSOS,Enseres Domésticos,Aseo de Casa
2178002,DOMESTICOS,ASPIRADORAS,ASPIRADORAS CANISTER,Enseres Domésticos,Aseo de Casa
2178003,DOMESTICOS,ASPIRADORAS,PRODUCTOS DE LIMPIEZA,Enseres Domésticos,Aseo de Casa
2178004,DOMESTICOS,ASPIRADORAS,ASPIRADORAS PORTATILES,Enseres Domésticos,Aseo de Casa
2178005,DOMESTICOS,ASPIRADORAS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Aseo de Casa
2180001,DOMESTICOS,HIDROLAVADORAS,HIDROLAVADORAS,Enseres Domésticos,Aseo de Casa
2180002,DOMESTICOS,HIDROLAVADORAS,EXCLUSIVOS COPPEL.COM,Enseres Domésticos,Aseo de Casa
2181002,DOMESTICOS,CUIDADO PERSONAL DAMAS,SECADORAS DE CABELLO,Enseres Domésticos,Cuidado Personal
2181003,DOMESTICOS,CUIDADO PERSONAL DAMAS,ALACIADORAS,Enseres Domésticos,Cuidado Personal
2181005,DOMESTICOS,CUIDADO PERSONAL DAMAS,DEPILADORAS/RECORTADORAS,Enseres Domésticos,Cuidado Personal
2181007,DOMESTICOS,CUIDADO PERSONAL DAMAS,RECORTADOR DE VELLO,Enseres Domésticos,Cuidado Personal
2181008,DOMESTICOS,CUIDADO PERSONAL DAMAS,ESPEJOS,Enseres Domésticos,Cuidado Personal
2181009,DOMESTICOS,CUIDADO PERSONAL DAMAS,TENAZAS,Enseres Domésticos,Cuidado Personal
2181010,DOMESTICOS,CUIDADO PERSONAL DAMAS,PRODUCTOS DE SPA,Enseres Domésticos,Cuidado Personal
2181011,DOMESTICOS,CUIDADO PERSONAL DAMAS,CEPILLO ALACIADOR,Enseres Domésticos,Cuidado Personal
2181012,DOMESTICOS,CUIDADO PERSONAL DAMAS,BASCULAS,Enseres Domésticos,Cuidado Personal
2181013,DOMESTICOS,CUIDADO PERSONAL DAMAS,CEPILLOS DE AIRE,Enseres Domésticos,Cuidado Personal
2181015,DOMESTICOS,CUIDADO PERSONAL DAMAS,NECESER,Enseres Domésticos,Cuidado Personal
2181020,DOMESTICOS,CUIDADO PERSONAL DAMAS,COMBOS,Enseres Domésticos,Cuidado Personal
2181021,DOMESTICOS,CUIDADO PERSONAL DAMAS,ALACIADORAS EXCLUSIVAS .COM,Enseres Domésticos,Cuidado Personal
2181022,DOMESTICOS,CUIDADO PERSONAL DAMAS,SECADORAS EXCLUSIVAS .COM,Enseres Domésticos,Cuidado Personal
2181023,DOMESTICOS,CUIDADO PERSONAL DAMAS,CUIDADO PERSONAL EXCLUSIVO.COM,Enseres Domésticos,Cuidado Personal
2182001,DOMESTICOS,CUIDADO PERSONAL CABALLEROS,RASURADORAS,Enseres Domésticos,Cuidado Personal
2182004,DOMESTICOS,CUIDADO PERSONAL CABALLEROS,JUEGOS DE PELUQUERIA,Enseres Domésticos,Cuidado Personal
2182007,DOMESTICOS,CUIDADO PERSONAL CABALLEROS,RECORTADORES DE VELLO,Enseres Domésticos,Cuidado Personal
2182009,DOMESTICOS,CUIDADO PERSONAL CABALLEROS,RASURADORAS EXCLUSIVAS .COM,Enseres Domésticos,Cuidado Personal
2182010,DOMESTICOS,CUIDADO PERSONAL CABALLEROS,JUEGOS DE PELUQUERIA EXCLUSIVO,Enseres Domésticos,Cuidado Personal
2184001,DOMESTICOS,EQUIPAJE DE VIAJE,BOLSAS DE MANO,Enseres Domésticos,Equipaje
